Dataset Name,Image Name,Assay Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody],Antibody Identifier,Comment [Antibody],Comment [Probe],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Image File Path],Comment [Image File Comments],Channels,Processed Data File,Visualisation Method,Expression Pattern Description
PAX6_CS19_IHC_coronal,N352_321_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 321, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_321_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,N352_329_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 329, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_329_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,N352_399_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 399, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_399_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,N352_407_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 407, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_407_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,N352_411_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 411, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_411_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,N352_423_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 423, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_423_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,N352_427_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 427, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_427_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,N352_435_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 435, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_435_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,N352_439_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 439, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_439_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,N352_447_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 447, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_447_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,N352_455_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 455, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_455_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,N352_463_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 463, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_463_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,N352_471_1_pax6.jpg,HUDSEN:677,"Embryo 352, slide 471, section 1",Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/N352_471_1_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon (strong)"
PAX6_CS19_IHC_coronal,3DView.jpg,HUDSEN:677,3D View,Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/3DView.jpg,3D view of data mapped into a CS19 model, ,"Red = strong expression, yellow = moderate expression, blue = weak expression.", ,
PAX6_CS19_IHC_coronal,3DView.mpg,HUDSEN:677,3D movie,Homo sapiens,NCBITaxon,9606,CS19,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS19_IHC_coronal/3DView.mpg,3D movie of data mapped into a CS19 model, ,"Red = strong expression, yellow = moderate expression, blue = weak expression.", ,
PAX6_CS19_ISH,cs19_10145_22_1_pax6.jpg,HUDSEN:1176,"Embryo 10154, slide 22, section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 1457-2314,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH/cs19_10145_22_1_pax6.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Eye, forebrain (strong)"
PAX6_CS19_ISH_35S,3DView.jpg,HUDSEN:729,3D View,Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/3DView.jpg,3D view of data mapped into a CS19 model, ,"Red = strong expression, yellow = moderate expression, blue = weak expression, green = possible expression.", ,
PAX6_CS19_ISH_35S,3DView.mpg,HUDSEN:729,3D movie,Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/3DView.mpg,3D movie of data mapped into a CS19 model, ,"Red = strong expression, yellow = moderate expression, blue = weak expression, green = possible expression.", ,
PAX6_CS19_ISH_35S,A180_047_1_pax6.jpg,HUDSEN:729,"Embryo A180, slide 47 section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A180_047_1_pax6.jpg,Original experimental image,Darkfield,,35S,Rhombencephalon (strong)
PAX6_CS19_ISH_35S,A180_071_1_pax6.jpg,HUDSEN:729,"Embryo A180, slide 71 section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A180_071_1_pax6.jpg,Original experimental image,Darkfield,,35S,"Forebrain, Rhombencephalon Spinal cord (strong)"
PAX6_CS19_ISH_35S,A180_164_1_pax6.jpg,HUDSEN:729,"Embryo A180, slide 164 section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A180_164_1_pax6.jpg,Original experimental image,Darkfield,,35S,"Diencephalon, telencephalon, spinal cord, skin (strong)"
PAX6_CS19_ISH_35S,A180_199_1_pax6.jpg,HUDSEN:729,"Embryo A180, slide 199 section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A180_199_1_pax6.jpg,Original experimental image,Darkfield,,35S,"Telencephalon, eye, nasal epithelium, spinal cord, skin (strong)"
PAX6_CS19_ISH_35S,A241_065_1_pax6.jpg,HUDSEN:729,"Embryo A241, slide 65, section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_065_1_pax6.jpg,Original experimental image,Darkfield,,35S,"Forebrain, Rhombencephalon (strong)"
PAX6_CS19_ISH_35S,A241_075_2_pax6.jpg,HUDSEN:729,"Embryo A241, slide 75, section 2",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_075_2_pax6.jpg,Original experimental image,Darkfield,,35S,"Forebrain, Rhombencephalon Spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_089_3_pax6.jpg,HUDSEN:729,"Embryo A241, slide 89, section 3",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_089_3_pax6.jpg,Original experimental image,Darkfield,,35S,"Forebrain, Rhombencephalon Spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_097_1_pax6.jpg,HUDSEN:729,"Embryo A241, slide 97, section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_097_1_pax6.jpg,Original experimental image,Darkfield,,35S,"Forebrain, Rhombencephalon Spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_114_1_pax6.jpg,HUDSEN:729,"Embryo A241, slide 114, section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_114_1_pax6.jpg,Original experimental image,Darkfield,,35S,"Forebrain,  Spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_118_1_pax6.jpg,HUDSEN:729,"Embryo A241, slide 118, section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_118_1_pax6.jpg,Original experimental image,Darkfield,,35S,"Diencephalon, telencephalon (strong)"
PAX6_CS19_ISH_35S,A241_122_1_pax6.jpg,HUDSEN:729,"Embryo A241, slide 122, section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_122_1_pax6.jpg,Original experimental image,Darkfield,,35S,"Diencephalon, spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_142_1_pax6.jpg,HUDSEN:729,"Embryo A241, slide 142, section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_142_1_pax6.jpg,Original experimental image,Darkfield,,35S,"Diencephalon, Telencephalon, spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_142_3_pax6.jpg,HUDSEN:729,"Embryo A241, slide 142, section 3",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_142_3_pax6.jpg,Original experimental image,Darkfield,,35S,"Diencephalon, Telencephalon, spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_160_1_pax6.jpg,HUDSEN:729,"Embryo A241, slide 160, section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_160_1_pax6.jpg,Original experimental image,Darkfield,,35S,"Telencephalon, eye, spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_160_3_pax6.jpg,HUDSEN:729,"Embryo A241, slide 160, section 3",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_160_3_pax6.jpg,Original experimental image,Darkfield,,35S,"Telencephalon, eye, spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_172_2_pax6.jpg,HUDSEN:729,"Embryo A241, slide 172, section 2",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_172_2_pax6.jpg,Original experimental image,Darkfield,,35S,"Telencephalon, eye, spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_173_3_pax6.jpg,HUDSEN:729,"Embryo A241, slide 173, section 3",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_173_3_pax6.jpg,Original experimental image,Darkfield,,35S,"Telencephalon, eye, spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_191_3_pax6.jpg,HUDSEN:729,"Embryo A241, slide 191, section 3",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_191_3_pax6.jpg,Original experimental image,Darkfield,,35S,"Telencephalon, skin, nasal epithelium, spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_201_1_pax6.jpg,HUDSEN:729,"Embryo A241, slide 201, section 1",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_201_1_pax6.jpg,Original experimental image,Darkfield,,35S,"Telencephalon, nasal epithelium, spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_201_3_pax6.jpg,HUDSEN:729,"Embryo A241, slide 201, section 3",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_201_3_pax6.jpg,Original experimental image,Darkfield,,35S,"Telencephalon, nasal epithelium, spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_211_3_pax6.jpg,HUDSEN:729,"Embryo A241, slide 211, section 3",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_211_3_pax6.jpg,Original experimental image,Darkfield,,35S,"Telencephalon, nasal epithelium, heart, spinal cord (strong)"
PAX6_CS19_ISH_35S,A241_221_3_pax6.jpg,HUDSEN:729,"Embryo A241, slide 221, section 3",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS19_ISH_35S/A241_221_3_pax6.jpg,Original experimental image,Darkfield,,35S,"Telencephalon, heart, spinal cord (strong)"
PAX6_CS20_IHC,N159_CS20_130_3_pax6.jpg,HUDSEN:974,"Embryo 159, slide 130, section 3",Homo sapiens,NCBITaxon,9606,CS20,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS20_IHC/N159_CS20_130_3_pax6.jpg,Original experimental image,Brightfield,,DAB,"Diencephalon, telencephalon, rhombencephalon, spinal cord (strong)"
PAX6_CS20_ISH,cs20_10310_28_3_pax6.jpg,HUDSEN:1177,"Embryo 10310, slide 28, section 3",Homo sapiens,NCBITaxon,9606,CS20,In situ hybridisation,PAX6,NM_001604,,Nucleotides 1457-2314,ENSG00000007372,PAX6,HDBR_PAX6/CS20_ISH/cs20_10310_28_3_pax6.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Eye, nasal epithelium (strong)"
PAX6_CS21_ISH_35S,3DView.jpg,HUDSEN:780,3D View,Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS21_ISH_35S/3DView.jpg,3D view of data mapped into a CS21 model, ,"Red = strong expression, yellow = moderate expression.", ,
PAX6_CS21_ISH_35S,3DView.mpg,HUDSEN:780,3D movie,Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS21_ISH_35S/3DView.mpg,3D movie of data mapped into a CS21 model, ,"Red = strong expression, yellow = moderate expression.", ,
PAX6_CS21_ISH_35S,A219_CS21_142_04_PAX6.jpg,HUDSEN:780,"Embryo A219, slide 142, section 4",Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS21_ISH_35S/A219_CS21_142_04_PAX6.jpg,Original experimental image,Darkfield,,35S,"Diencephalon, telencephalon, rhombencephalon (strong) spinal cord (moderate)"
PAX6_CS21_ISH_35S,A219_CS21_181_04_PAX6.jpg,HUDSEN:780,"Embryo A219, slide 181, section4",Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS21_ISH_35S/A219_CS21_181_04_PAX6.jpg,Original experimental image,Darkfield,,35S,"Diencephalon, telencephalon (strong) spinal cord (moderate)"
PAX6_CS21_ISH_35S,A219_CS21_217_03_pax6.jpg,HUDSEN:780,"Embryo A219, slide 217, section 3",Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS21_ISH_35S/A219_CS21_217_03_pax6.jpg,Original experimental image,Darkfield,,35S,"Diencephalon, telencephalon (strong)"
PAX6_CS21_ISH_35S,A219_CS21_234_03_PAX6.jpg,HUDSEN:780,"Embryo A219, slide 234, section 3",Homo sapiens,NCBITaxon,9606,CS21,In situ hybridisation,PAX6,NM_001604,,Nucleotides 549-812,ENSG00000007372,PAX6,HDBR_PAX6/CS21_ISH_35S/A219_CS21_234_03_PAX6.jpg,Original experimental image,Darkfield,,35S,"Telencephalon, eye (strong)"
PAX6_CS22_IHC_coronal,3DView.jpg,HUDSEN:878,3D View,Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_coronal/3DView.jpg,3D view of data mapped into a CS22 model, ,"Red = strong expression, yellow = moderate expression.", ,
PAX6_CS22_IHC_coronal,3DView.mpg,HUDSEN:878,3D movie,Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_coronal/3DView.mpg,3D movie of data mapped into a CS22 model, ,"Red = strong expression, yellow = moderate expression.", ,
PAX6_CS22_IHC_coronal,N843_40_3.jpg,HUDSEN:878,"Embryo 843, slide 40, section 3",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_coronal/N843_40_3.jpg,Original experimental image,Brightfield,,DAB,Telencephalon (strong)
PAX6_CS22_IHC_coronal,N871_58_1.jpg,HUDSEN:878,"Embryo 871, slide 58, section 1",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_coronal/N871_58_1.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, eye (strong)"
PAX6_CS22_IHC_coronal,N871_58_3.jpg,HUDSEN:878,"Embryo 871, slide 58, section 3",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_coronal/N871_58_3.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, eye (strong)"
PAX6_CS22_IHC_coronal,N878_25_2.jpg,HUDSEN:878,"Embryo 878, slide 25, section 2",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_coronal/N878_25_2.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, eye (strong)"
PAX6_CS22_IHC_coronal,N878_25_3.jpg,HUDSEN:878,"Embryo 878, slide 25, section 3",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_coronal/N878_25_3.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, eye (strong)"
PAX6_CS22_IHC_transverse_N1261,3DView.jpg,HUDSEN:536,3D View,Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/3DView.jpg,3D view of data mapped into a CS22 model, ,"Red = strong expression, yellow = moderate expression, blue = weak expression.", ,
PAX6_CS22_IHC_transverse_N1261,3DView.mpg,HUDSEN:536,3D movie,Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/3DView.mpg,3D movie of data mapped into a CS22 model, ,"Red = strong expression, yellow = moderate expression, blue = weak expression.", ,
PAX6_CS22_IHC_transverse_N1261,N1261_CS22_007_1.jpg,HUDSEN:536,"Embryo 1261, slide 7, section 1",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/N1261_CS22_007_1.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, diencephalon (strong)"
PAX6_CS22_IHC_transverse_N1261,N1261_CS22_007_4.jpg,HUDSEN:536,"Embryo 1261, slide 7, section 4",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/N1261_CS22_007_4.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, diencephalon (strong)"
PAX6_CS22_IHC_transverse_N1261,N1261_CS22_017_1.jpg,HUDSEN:536,"Embryo 1261, slide 17, section 1",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/N1261_CS22_017_1.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, diencephalon (strong)"
PAX6_CS22_IHC_transverse_N1261,N1261_CS22_017_3.jpg,HUDSEN:536,"Embryo 1261, slide 17, section 3",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/N1261_CS22_017_3.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, diencephalon (strong)"
PAX6_CS22_IHC_transverse_N1261,N1261_CS22_027_1.jpg,HUDSEN:536,"Embryo 1261, slide 27, section 1",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/N1261_CS22_027_1.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, diencephalon (strong)"
PAX6_CS22_IHC_transverse_N1261,N1261_CS22_027_3.jpg,HUDSEN:536,"Embryo 1261, slide 27, section 3",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/N1261_CS22_027_3.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, diencephalon (strong)"
PAX6_CS22_IHC_transverse_N1261,N1261_CS22_037_2.jpg,HUDSEN:536,"Embryo 1261, slide 37, section 2",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/N1261_CS22_037_2.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, diencephalon (strong)"
PAX6_CS22_IHC_transverse_N1261,N1261_CS22_037_3.jpg,HUDSEN:536,"Embryo 1261, slide 37, section 3",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/N1261_CS22_037_3.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, diencephalon (strong)"
PAX6_CS22_IHC_transverse_N1261,N1261_CS22_047_2.jpg,HUDSEN:536,"Embryo 1261, slide 47, section 2",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/N1261_CS22_047_2.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, diencephalon (strong)"
PAX6_CS22_IHC_transverse_N1261,N1261_CS22_047_4.jpg,HUDSEN:536,"Embryo 1261, slide 47, section 4",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/N1261_CS22_047_4.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, diencephalon (strong)"
PAX6_CS22_IHC_transverse_N1261,N1261_CS22_057_2.jpg,HUDSEN:536,"Embryo 1261, slide 57, section 2",Homo sapiens,NCBITaxon,9606,CS22,Immunohistochemistry,PAX6,NM_001604,Covance PRB-278P,,ENSG00000007372,PAX6,HDBR_PAX6/CS22_IHC_transverse_N1261/N1261_CS22_057_2.jpg,Original experimental image,Brightfield,,DAB,"Telencephalon, diencephalon (strong)"
