Dataset Name,Image Name,Assay Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody],Term Source 2 REF,Term Source 2 Accession,Comment [Antibody],Comment [Probe],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Image File Path],Comment [Image File Comments],Channels,Processed Data File,Visualisation Method,Expression Pattern Description
HDBR_SHH_ISH_CS16,cs16_2170_185_4_shh.jpg,HuDSeN:1191,"Embryo 2170, slide 185, section 4",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS16/cs16_2170_185_4_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS17,cs17_10591_14_3_shh.jpg,HuDSeN:1195,"Embryo 10591, slide 14, section 3",Homo sapiens,NCBITaxon,9606,CS17,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS17/cs17_10591_14_3_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS17,cs17_10703_115_5_shh.jpg,HuDSeN:1195,"Embryo 10703, slide 115, section 5",Homo sapiens,NCBITaxon,9606,CS17,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS17/cs17_10703_115_5_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS17,cs17_10786_54_4_shh.jpg,HuDSeN:1195,"Embryo 10786, slide 54, section 4",Homo sapiens,NCBITaxon,9606,CS17,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS17/cs17_10786_54_4_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS17,cs17_10786_6_4_shh.jpg,HuDSeN:1195,"Embryo 10786, slide 6, section 4",Homo sapiens,NCBITaxon,9606,CS17,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS17/cs17_10786_6_4_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS17,cs17_10849_29_1_shh.jpg,HuDSeN:1195,"Embryo 10849, slide 29, section 1",Homo sapiens,NCBITaxon,9606,CS17,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS17/cs17_10849_29_1_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS17,cs17_10849_36_2_shh.jpg,HuDSeN:1195,"Embryo 10849, slide 36, section 2",Homo sapiens,NCBITaxon,9606,CS17,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS17/cs17_10849_36_2_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS17,cs17_11600_046_3_shh.jpg,HuDSeN:1195,"Embryo 11600, slide 46, section 3",Homo sapiens,NCBITaxon,9606,CS17,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS17/cs17_11600_046_3_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS17,cs17_1175_044_2_shh.jpg,HuDSeN:1195,"Embryo 1175, slide 44, section 2",Homo sapiens,NCBITaxon,9606,CS17,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS17/cs17_1175_044_2_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS17,cs17_1175_045_1_shh.jpg,HuDSeN:1195,"Embryo 1175, slide 45, section 1",Homo sapiens,NCBITaxon,9606,CS17,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS17/cs17_1175_045_1_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_10534_13_6_shh.jpg,HuDSeN:1196,"Embryo 10534, slide 13, section 6",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_10534_13_6_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_10534_69_5_shh.jpg,HuDSeN:1196,"Embryo 10534, slide 69, section 5",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_10534_69_5_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_10685_61_1_shh.jpg,HuDSeN:1196,"Embryo 10685, slide 61, section 1",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_10685_61_1_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_10798_22_3_shh.jpg,HuDSeN:1196,"Embryo 10798, slide 22, section 3",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_10798_22_3_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_10798_35_3_shh.jpg,HuDSeN:1196,"Embryo 10798, slide 35, section 3",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_10798_35_3_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_10798_38_3_shh.jpg,HuDSeN:1196,"Embryo 10798, slide 38, section 3",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_10798_38_3_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_10798_8_5_shh.jpg,HuDSeN:1196,"Embryo 10798, slide 8, section 5",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_10798_8_5_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_10985_45_1_shh.jpg,HuDSeN:1196,"Embryo 10985, slide 45, section 1",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_10985_45_1_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_10994_17_1_shh.jpg,HuDSeN:1196,"Embryo 10994, slide 17, section 1",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_10994_17_1_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_10994_18_1_shh.jpg,HuDSeN:1196,"Embryo 10994, slide 18, section 1",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_10994_18_1_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_10994_42_3_shh.jpg,HuDSeN:1196,"Embryo 10994, slide 42, section 3",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_10994_42_3_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_11863_039_2_shh.jpg,HuDSeN:1196,"Embryo 11863, slide 39, section 2",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_11863_039_2_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_11863_056_3_shh.jpg,HuDSeN:1196,"Embryo 11863, slide 56, section 3",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_11863_056_3_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS18,cs18_11863_057_2_shh.jpg,HuDSeN:1196,"Embryo 11863, slide 57, section 2",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS18/cs18_11863_057_2_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS19,cs19_10878_47_2_shh.jpg,HuDSeN:1199,"Embryo 10878, slide 47, section 2",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS19/cs19_10878_47_2_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS19,cs19_10878_58_2_shh.jpg,HuDSeN:1199,"Embryo 10878, slide 58, section 2",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS19/cs19_10878_58_2_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS19,cs19_10963_91_7_shh.jpg,HuDSeN:1199,"Embryo 10963, slide 91, section 7",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS19/cs19_10963_91_7_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS19,cs19_1847_17_2_shh.jpg,HuDSeN:1199,"Embryo 1847, slide 17, section 2",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS19/cs19_1847_17_2_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS19,cs19_205_56_2_shh.jpg,HuDSeN:1199,"Embryo 205, slide 56, section 2",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS19/cs19_205_56_2_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS19,cs19_285_175_3_shh.jpg,HuDSeN:1199,"Embryo 285, slide 175, section 3",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS19/cs19_285_175_3_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS20,cs20_11836_47_3_shh.jpg,HuDSeN:1200,"Embryo 11836, slide 47, section 3",Homo sapiens,NCBITaxon,9606,CS20,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS20/cs20_11836_47_3_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS20,cs20_11836_67_4_shh.jpg,HuDSeN:1200,"Embryo 11836, slide 46, section 3",Homo sapiens,NCBITaxon,9606,CS20,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS20/cs20_11836_67_4_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS20,cs20_646_273_3_shh.jpg,HuDSeN:1200,"Embryo N646, slide 273, section 3",Homo sapiens,NCBITaxon,9606,CS20,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS20/cs20_646_273_3_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,"Neural tissue, notochord (strong)"
HDBR_SHH_ISH_CS22,cs22_542_179_2_shh.jpg,HuDSeN:1201,"Embryo 542, slide 179, section 2",Homo sapiens,NCBITaxon,9606,CS22,In situ hybridisation,,NCBITaxon,NM_000193,,nt 460 - nt 950,ENSG00000164690,SHH,HDBR_SHH_ISH_CS22/cs22_542_179_2_shh.jpg,Original experimental image,Brightfield,,NBT/BCIP,Neural tissue (strong)
HDBR_SHOX_ISH_35S_CS14,3DView.jpg,HuDSeN:174,3D view,Homo sapiens,NCBITaxon,9606,CS14,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS14/3DView.jpg,3D view of data mapped into a CS14 model,,"Red = strong expression, yellow = moderate expression, green = possible expression ",,
HDBR_SHOX_ISH_35S_CS14,A143_026_3.jpg,HuDSeN:174,"Embryo A143, slide 26, section 3",Homo sapiens,NCBITaxon,9606,CS14,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS14/A143_026_3.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS14,A143_035_2.jpg,HuDSeN:174,"Embryo A143, slide 35, section 2",Homo sapiens,NCBITaxon,9606,CS14,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS14/A143_035_2.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS14,A143_083_3.jpg,HuDSeN:174,"Embryo A143, slide 83, section 3",Homo sapiens,NCBITaxon,9606,CS14,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS14/A143_083_3.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS14,A174_105_2.jpg,HuDSeN:174,"Embryo A174, slide 105, section 2",Homo sapiens,NCBITaxon,9606,CS14,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS14/A174_105_2.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS14,A174_112_2.jpg,HuDSeN:174,"Embryo A174, slide 112, section 2",Homo sapiens,NCBITaxon,9606,CS14,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS14/A174_112_2.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS14,A174_120_2.jpg,HuDSeN:174,"Embryo A174, slide 120, section 2",Homo sapiens,NCBITaxon,9606,CS14,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS14/A174_120_2.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS14,A174_144_2.jpg,HuDSeN:174,"Embryo A174, slide 144, section 2",Homo sapiens,NCBITaxon,9606,CS14,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS14/A174_144_2.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS15,3DView.jpg,HuDSeN:227,3D view,Homo sapiens,NCBITaxon,9606,CS15,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS15/3DView.jpg,3D view of data mapped into a CS15 model,,"Red = strong expression, yellow = moderate expression, blue = weak expression ",,
HDBR_SHOX_ISH_35S_CS15,A330_099_1.jpg,HuDSeN:227,"Embryo A330, slide 99, section 1",Homo sapiens,NCBITaxon,9606,CS15,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS15/A330_099_1.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS15,A330_129_1.jpg,HuDSeN:227,"Embryo A330, slide 129, section 1",Homo sapiens,NCBITaxon,9606,CS15,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS15/A330_129_1.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS15,A330_206_1.jpg,HuDSeN:227,"Embryo A330, slide 206, section 1",Homo sapiens,NCBITaxon,9606,CS15,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS15/A330_206_1.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS16,3DView.jpg,HuDSeN:176,3D view,Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS16/3DView.jpg,3D view of data mapped into a CS16 model,,Red = strong expression,,
HDBR_SHOX_ISH_35S_CS16,A266_035_1.jpg,HuDSeN:176,"Embryo A266, slide 35, section 1",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS16/A266_035_1.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS16,A266_044_1.jpg,HuDSeN:176,"Embryo A266, slide 44, section 1",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS16/A266_044_1.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS16,A266_053_1.jpg,HuDSeN:176,"Embryo A266, slide 53, section 1",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS16/A266_053_1.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS16,A266_121_1.jpg,HuDSeN:176,"Embryo A266, slide 121, section 1",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS16/A266_121_1.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS16,A266_240_1.jpg,HuDSeN:176,"Embryo A266, slide 240, section 1",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS16/A266_240_1.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS16,A266_280_1.jpg,HuDSeN:176,"Embryo A266, slide 280, section 1",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS16/A266_280_1.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS16,A266_290_1.jpg,HuDSeN:176,"Embryo A266, slide 290, section 1",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS16/A266_290_1.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS16,A266_300_1.jpg,HuDSeN:176,"Embryo A266, slide 300, section 1",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS16/A266_300_1.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS16,A266_312_1.jpg,HuDSeN:176,"Embryo A266, slide 312, section 1",Homo sapiens,NCBITaxon,9606,CS16,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS16/A266_312_1.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS17,A115_019_2.jpg,HuDSeN:250,"Embryo A115, slide 19, section 2",Homo sapiens,NCBITaxon,9606,CS17,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS17/A115_019_2.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS17,A115_109_2.jpg,HuDSeN:250,"Embryo A115, slide 109, section 2",Homo sapiens,NCBITaxon,9606,CS17,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS17/A115_109_2.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS18,3DView.jpg,HuDSeN:228,3D view,Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS18/3DView.jpg,3D view of data mapped into a CS18 model,,Red = strong expression,,
HDBR_SHOX_ISH_35S_CS18,A101_066_3.jpg,HuDSeN:228,"Embryo A101, slide 66, section 3",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS18/A101_066_3.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS18,A101_083_3.jpg,HuDSeN:228,"Embryo A101, slide 83, section 3",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS18/A101_083_3.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS18,A101_088_3.jpg,HuDSeN:228,"Embryo A101, slide 88, section 3",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS18/A101_088_3.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS18,A101_095_3.jpg,HuDSeN:228,"Embryo A101, slide 95, section 3",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS18/A101_095_3.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS18,A101_099_3.jpg,HuDSeN:228,"Embryo A101, slide 99, section 3",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS18/A101_099_3.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS18,A101_103_3.jpg,HuDSeN:228,"Embryo A101, slide 103, section 3",Homo sapiens,NCBITaxon,9606,CS18,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS18/A101_103_3.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS19,3DView.jpg,HuDSeN:178,3D view,Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS19/3DView.jpg,3D view of data mapped into a CS19 model,,Red = strong expression,,
HDBR_SHOX_ISH_35S_CS19,A180_182_2.jpg,HuDSeN:178,"Embryo A180, slide 182, section 2",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS19/A180_182_2.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS19,A180_182_3.jpg,HuDSeN:178,"Embryo A180, slide 182, section 3",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS19/A180_182_3.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
HDBR_SHOX_ISH_35S_CS19,A180_231_2.jpg,HuDSeN:178,"Embryo A180, slide 231, section 2",Homo sapiens,NCBITaxon,9606,CS19,In situ hybridisation,,NCBITaxon,NM_000451,,nt 997 - nt 1597,ENSG00000185960,SHOX,HDBR_SHOX_ISH_35S_CS19/A180_231_2.jpg,Original experimental image,Darkfield,,35S,Limb (strong)
